stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
13680,155070,Highland Dr @ 6270 S,6270 S Highland Dr & Blue Spruce Dr,40.637588,-111.834451,,,,,,0
13681,155071,Highland Dr @ 6360 S,6360 S Highland Dr & Blue Spruce Dr,40.635923,-111.834425,,,,,,0
13683,155034,Highland Dr @ 7050 S,7050 S Highland Dr & 7000 S,40.623316,-111.834423,,,,,,0
13685,155036,Highland Dr @ 7220 S,7220 S Highland Dr & 7200 S,40.620125,-111.834511,,,,,,0
13687,155038,Highland Dr @ 7430 S,7430 S Highland Dr & Bengal Blvd,40.614403,-111.833572,,,,,,0
13688,174032,Highland Dr @ 7796 S,7796 S Highland Dr & 9000 S,40.609536,-111.832601,,,,,,1
13692,174037,Highland Dr @ 8620 S,8620 S Highland Dr & Viscounti Dr,40.594337,-111.832166,,,,,,0
13693,174109,Highland Dr @ 8902 S,8902 S Highland Dr & Newcastle Dr,40.589311,-111.834298,,,,,,0
13695,174110,Highland Dr @ 9156 S,9156 S Highland Dr & Falcon Way,40.584602,-111.834272,,,,,,0
13697,174068,9400 S @ 2150 E,2150 E 9400 S,40.580335,-111.829489,,,,,,0
13698,174070,Little Cottonwood Rd @ 2766 E,2766 S Little Cottonwood Rd & S 2760 E,40.57667,-111.813329,,,,,,0
13729,174121,9400 S @ 2215 E,2215 E 9400 S,40.580505,-111.827815,,,,,,1
13731,174123,Highland Dr @ 9145 S,9145 S Highland Dr & Falcon Way,40.585481,-111.834039,,,,,,0
13733,174040,Highland Dr @ 8887 S,8887 S Highland Dr & Newcastle Dr,40.590091,-111.833989,,,,,,0
13734,174041,Highland Dr @ 8633 S,8633 S Highland Dr & Viscounti Dr,40.594278,-111.831828,,,,,,0
13737,174044,Highland Dr @ 7817 S,7817 S Highland Dr & Creek Rd,40.609651,-111.832098,,,,,,0
13738,155039,Highland Dr @ 7411 S,7411 S Highland Dr & Bengal Blvd,40.615284,-111.833589,,,,,,1
13740,155167,Highland Dr @ 7069 S,7050 S Highland Dr,40.623046,-111.834209,,,,,,0
13745,155100,Van Winkle Expy @ 6111 S,6111 S Van Winkle Expy & 6100 S,40.640579,-111.836034,,,,,,1
13746,154003,Van Winkle Expy @ 5603 S,5603 S Van Winkle Expy & 5600 S,40.649191,-111.848235,,,,,,1
13747,154004,Van Winkle Expy @ 1291 E,1291 E Van Winkle Expy & 1300 E,40.659804,-111.855044,,,,,,0
13748,137132,Van Winkle Expy @ 875 E,875 E Van Winkle Expy & 900 E,40.666036,-111.865808,,,,,,0
13751,137175,700 E @ 4455 S,4455 S 700 E & 4500 S,40.674812,-111.871277,,,,,,0
13755,137182,700 E @ 3875 S,3875 S 700 E & 3900 S,40.687991,-111.871177,,,,,,0
13763,137195,700 E @ 2685 S,2685 S 700 E & 2700 E,40.713044,-111.871103,,,,,,0
13770,126032,700 E @ 1697 S,1697 S 700 E & 1700 S,40.733965,-111.870994,,,,,,0
13775,126037,700 E @ 1305 S,1305 S 700 E & 1300 S,40.741461,-111.870991,,,,,,0
13780,126042,700 E @ 903 S,903 S 700 E & 900 S,40.749568,-111.870977,,,,,,0
13783,126003,700 E @ 601 S,601 S 700 E & 600 S,40.756054,-111.870867,,,,,,0
13784,126628,Trolley Station,365 S 700 E & 400 S,40.761284,-111.870885,,,,,,0
13788,126079,200 S / 400 E (WB),405 E 200 S & 400 E,40.765114,-111.879374,,,,,,1
13789,126080,200 S / 300 E (WB),305 E 200 S & 300 S,40.765137,-111.882205,,,,,,1
13791,126631,200 S / State St (WB),129 E 200 S & State St,40.765107,-111.887892,,,0,,,1
13792,125405,200 S / 200 W (WB),230 W 200 S & 200 W,40.76512,-111.897682,,,0,,,1
13797,BB136281,Meadowbrook Station,188 W 3900 S & West Temple,40.688379,-111.895887,,,,,,1
13802,136123,Meadowbrook Expy @ 720 W,720 W MEADOWBROOK EXPY & 700 W,40.687131,-111.911771,,,,,,1
13804,136125,Meadowbrook Expwy. @ 1150 W,1150 W Meadowbrook Expy & 700 W,40.685664,-111.924791,,,,,,0
13805,136126,Meadowbrook Expwy. @ 1320 W,1320 W Meadowbrook Expy & 1300 S,40.684507,-111.930031,,,,,,1
13806,136127,Meadowbrook Expwy. @ 1520 W,1520 W Meadowbrook Expy & 1500 W,40.683201,-111.934842,,,,,,1
13807,136225,Redwood Rd @ 4065 S,4065 S Redwood Rd & 4100 S,40.683073,-111.938745,,,,,,1
13808,136226,Redwood Rd @ 3965 S,3965 S Redwood Rd & 4100 S,40.685528,-111.938747,,,,,,0
13809,136227,Redwood Rd @ 3871 S,3871 S Redwood Rd,40.687458,-111.938778,,,,,,1
13815,109099,Medical Dr @ 655 E,655 E Medical Dr & Orchard Dr,40.886805,-111.868271,,,,,,1
13816,109100,Medical Dr @ 401 E,401 E Medical Dr & 400 E,40.887401,-111.872136,,,,,,0
13822,111001,Orchard Dr @ 171 S,171 S Orchard Dr & 175 S,40.839008,-111.909972,,,,,,0
13824,112087,Orchard Dr @ 1625 S,1625 S Orchard Dr & 1650 S,40.873222,-111.875646,,,,,,0
13825,109098,Medical Dr @ 425 S,425 S Medical Dr & 500 S,40.885195,-111.867351,,,,,,0
13834,633034,1450 S @ 1360 E,1360 E 1450 S & 1350 E,41.092751,-111.998891,,,,,,1
13835,633035,1450 S @ 1498 E,1498 E 1450 S & 1500 E,41.092762,-111.997502,,,,,,0
13836,633036,Robins Dr @ 2121 N,2121 N Robins Dr & Antelope Dr,41.091051,-111.997382,,,,,,0
13837,634042,Antelope Dr @ 925 W,925 W Antelope Dr & Woodland Park Dr,41.089109,-111.982468,,,,,,0
13838,634047,Antelope Dr @ 759 W,759 W Antelope Dr & 700 W,41.089061,-111.980542,,,,,,0
13839,634003,Antelope Dr @ 415 W,415 W Antelope Dr & Alder Rd,41.089066,-111.974326,,,,,,0
13840,101001,Hill Field Rd @ 1891 N,1891 N Hill Field Rd & Antelope Dr,41.087382,-111.973612,,,,,,0
13841,101003,Hill Field Rd @ 1655 N,1655 N Hill Field Rd & 1650 N,41.083793,-111.973621,,,,,,0
13842,109095,900 E @ 761 N,761 N 900 E & 750 N,40.897436,-111.863148,,,,,,0
13848,107064,State Street @ 114 W,114 W State St & S 100 W,40.980594,-111.890061,,,,,,0
13849,107065,State Street @ 222 W,222 W State St & S 200 W,40.980592,-111.892397,,,,,,0
13850,106001,State St @ 388 W,388 W State St & N 400 W,40.980624,-111.895971,,,,,,0
13851,106002,State St @ 676 W,676 W State St & 650 W,40.980681,-111.901776,,,,,,0
13853,106007,100 N @ 873 W,873 W 100 N & 650 W,40.982004,-111.906636,,,,,,0
13854,106008,State St @ 720 W,720 W State St & 650 W,40.980877,-111.902859,,,,,,0
13855,106004,State St @ 361 W,361 W State St & 650 W,40.980469,-111.895468,,,,,,0
13856,107066,State St @ 95 W,95 W State St & Main St,40.980407,-111.889366,,,,,,0
13867,109024,Medical Dr @ 450 E,450 E Medical Dr & 400 E,40.887269,-111.871989,,,,,,0
13868,109025,Medical Dr @ 630 E,630 E Medical Dr & 400 E,40.886523,-111.868001,,,,,,1
13870,104045,Main St @ 1322 S,1322 S Main St & Haight Creek Dr,41.013335,-111.914897,,,,,,0
13872,118051,Main St @ 110 N,110 N Main St & North Temple,40.771922,-111.89097,,,,,,1
13873,118052,Main St @ 198 N,198 N Main St & 200 N,40.773483,-111.891006,,,,,,0
13874,118054,Columbus St @ 350 N,350 N Columbus St & Apricot Ave,40.778103,-111.890371,,,0,,,1
13875,118061,Columbus St @ 488 N,488 N Columbus St & 500 N,40.779529,-111.890003,,,0,,,0
13876,112076,200 W @ 1880 S,1880 S 200 W & 1800 S,40.870577,-111.885762,,,,,,0
13877,112096,2600 S @ 320 W,320 W 2600 S & Highway 89,40.861674,-111.888841,,,,,,0
13880,118057,Columbus St @ 412 N,412 N Columbus St & Apricot Ave,40.778815,-111.890419,,,,,,0
13881,118059,Main St @ 201 N,201 N Main St & 200 N,40.773777,-111.891266,,,,,,0
13882,104048,Main St @ 1325 S,1325 S Main St & Haight Creek Dr,41.013646,-111.914938,,,,,,0
13890,102051,Us Hwy 89 @ 1158 N,1158 N Us Hwy 89 & Crestwood Dr,41.053002,-111.910314,,,,,,0
13891,102068,Us Hwy 89 @ 1300 N,1300 N Us Hwy 89 & Cherry Ln,41.059576,-111.910331,,,,,,0
13892,102052,Us Hwy 89 @ 130 N,130 N Us Hwy 89 & Tanglewood Dr,41.062382,-111.910357,,,,,,0
13893,102053,Us Hwy 89 @ 310 N,310 N Us Hwy 89 & Oak Hills Dr,41.066698,-111.910498,,,,,,0
13894,102055,Us Hwy 89 @ 1060 N,1060 N Us Hwy 89 & Cherry Ln,41.077605,-111.910931,,,,,,0
13895,102054,Us Hwy 89 @ 1510 N,1510 N Us Hwy 89 & Cherry Ln,41.081889,-111.910761,,,,,,0
13898,630035,Us Hwy 89 @ 6190 S,6190 S Us Hwy 89 & 6200 S,41.152404,-111.936218,,,,,,0
13899,102036,Us Hwy 89 @ 1215 S,1215 S Us Hwy 89 & 1200 N,41.076999,-111.911264,,,,,,0
13900,102037,Us Hwy 89 @ 995 N  (Layton),995 N Us Hwy 89 & 1000 N,41.074265,-111.911162,,,,,,0
13901,102038,Us Hwy 89 @ 125 N,125 N Us Hwy 89 & Oak Hills Dr,41.065091,-111.910771,,,,,,0
13902,102039,Us Hwy 89 @ 89 N,89 N Us Hwy 89 & Pinewood Ln,41.061801,-111.910727,,,,,,0
13903,102040,Us Hwy 89 @ 201 N,201 N Us Hwy 89 & Mutton Hollow Rd,41.058546,-111.910733,,,,,,0
13904,102041,Us Hwy 89 @ 999 N   (Kaysville),999 N Us Hwy 89 & Crestwood Dr,41.052661,-111.910626,,,,,,0
13907,117003,North Temple St @ 198 W,198 W North Temple St & 200 W,40.771627,-111.896505,,,0,,,1
13908,117217,300 W @ 240 N,240 N 300 W & 300 N,40.774073,-111.899494,,,,,,0
13909,117218,300 W @ 304 N,304 N 300 W & 300 N,40.776373,-111.899496,,,,,,0
13912,117221,300 W @ 610 N,610 N 300 W & 600 N,40.782904,-111.899511,,,,,,1
13913,117222,300 W @ 716 N,716 N 300 W & 720 N,40.784762,-111.899511,,,,,,0
13914,117236,300 W @ 798 N,798 N 300 W & Wall St,40.786537,-111.899512,,,,,,0
13915,111019,US Hwy 89 @ 348 N,348 N Us Hwy 89 & 350 N,40.848288,-111.906728,,,,,,0
13916,111027,Main St @ 3563 S,3563 S Main St & 3600 S,40.850121,-111.905252,,,,,,0
13917,111028,Main St @ 3427 S,3427 S Main St & 550 N,40.851942,-111.903743,,,,,,0
13919,111030,Us Hwy 89 @ 3104 S,3106 S Main St,40.855986,-111.9007,,,,,,1
13920,111031,Us Hwy 89 @ 850 N,850 N Us Hwy 89 & 3100 S,40.857116,-111.899726,,,,,,0
13921,111032,Us Hwy 89 @ 2959 S,2959 S Us Hwy 89 & 3100 S,40.859241,-111.898041,,,,,,0
13922,111033,Us Hwy 89 @ 2604 S,2604 S Us Hwy 89 & 2600 S,40.861364,-111.896331,,,,,,0
13923,111013,Us Hwy. 89 @ 1062 N,1062 N Highway 89,40.860844,-111.896997,,,,,,1
13924,111069,Us Hwy 89 @ 905 N,905 N Us Hwy 89 & 2600 S,40.857864,-111.899458,,,,,,0
13925,111070,Us Hwy 89 @ 785 N,785 N Us Hwy 89 & 3100 S,40.856157,-111.900756,,,,,,0
13926,111071,Us Hwy 89 @ 3322 N   (N. Salt Lake),3322 S Main St,40.8538,-111.902683,,,,,,0
13927,111072,Us Hwy 89 @ 551 N,551 N Us Hwy 89 & 550 N,40.852134,-111.903926,,,,,,0
13928,111075,Us Hwy 89 @ 115 N,115 N Us Hwy 89 & 350 N,40.845445,-111.908453,,,,,,1
13929,111076,Us Hwy 89 @ 135 N,135 N Us Hwy 89 & Center St,40.844154,-111.909143,,,,,,0
13930,117208,300 W @ 805 N,805 N 300 W & Wall St,40.786946,-111.899906,,,,,,0
13931,117224,300 W @ 701 N,701 N 300 W & 700 N,40.784757,-111.899903,,,,,,0
13933,117226,300 W @ 505 N,505 N 300 W & 500 N,40.780469,-111.899903,,,,,,0
13934,117227,300 W @ 401 N,401 N 300 W & 400 N,40.778326,-111.899904,,,,,,0
13935,117228,300 W @ 309 N,309 N 300 W & 300 N,40.776181,-111.899888,,,,,,0
13936,116030,2200 W @ 405 N,405 N 2200 W,40.778184,-111.953655,,,,,,0
13937,116032,2200 W @ 245 N,245 N 2200 W,40.775014,-111.953655,,,,,,0
13938,116033,2200 W @ 141 N,141 N 2200 W,40.772457,-111.953657,,,,,,0
13939,116051,1950 W @ 210 N,210 N 1950 W,40.774564,-111.947278,,,,,,1
13940,116054,1950 W @ 250 N,299 N 1950 W,40.775847,-111.947509,,,0,,,1
13941,116029,2200 W @ 485 N,485 N 2200 W,40.779949,-111.953662,,,,,,0
13942,633041,Robins Dr @ 2122 N,2122 N Robins Dr & Antelope Dr,41.091038,-111.997253,,,,,,0
13943,633042,1700 W @ 2250 N,2250 N 1700 W & 1450 N,41.092546,-111.997254,,,,,,1
13944,633043,1450 S @ 1348 E,1348 E 1450 S & 1350 E,41.092877,-111.999077,,,,,,0
13945,633044,1450 S @ 1252 E,1252 E 1450 S & 1250 E,41.092873,-112.000299,,,,,,0
13956,632006,1000 W @ 404 N,404 N 1000 W & 300 N,41.118989,-112.045201,,,,,,0
13958,632067,1000 W @ 620 N,620 N 1000 W & 800 N,41.122864,-112.045212,,,,,,1
13973,634006,Antelope Dr @ 448 W,448 W Antelope Dr & Hill Field Rd,41.089289,-111.974495,,,,,,0
13974,634043,Antelope Dr @ 640 W,640 W Antelope Dr & 650 W,41.089289,-111.977302,,,,,,1
13975,634007,Antelope Dr @ 800 W,800 W Antelope Dr & Hill Field Rd,41.089281,-111.981368,,,,,,0
13978,632001,1000 W @ 757 N,757 N 1000 W & 800 N,41.124883,-112.045397,,,,,,0
13979,632003,1000 W @ 519 N,519 N 1000 W & 525 N,41.120932,-112.045377,,,,,,1
13980,632004,1000 W @ 345 N,345 N 1000 W & 300 N,41.118759,-112.045382,,,,,,0
14015,636016,Us Hwy 89 @ 370 N,370 N Us Hwy 89 & 100 N,41.415577,-112.035938,,,,,,0
14016,636017,Us Hwy 89 @ 1430 N,1430 N Us Hwy 89 & 100 N,41.435608,-112.035859,,,,,,0
14017,636018,Us Hwy 89 @ 3725 S,3725 S Us Hwy 89 & 100 N,41.442437,-112.036891,,,,,,0
14019,605076,Main St @ 156 S,156 S Main St & 200 S,41.506841,-112.015958,,,,,,1
14020,605077,Main St @ 620 S,620 S Main St & 600 S,41.498105,-112.016102,,,,,,1
14021,605078,Main St @ 800 S,800 S Main St & 800 S,41.494186,-112.016232,,,,,,0
14030,605073,Us Hwy 89 @ 3750 S,3750 S Us Hwy 89 & 700 S,41.442111,-112.037103,,,,,,0
14031,605074,Us Hwy 89 @ 1435 N,1445 N Main St & Us-89,41.43503,-112.036016,,,,,,0
14032,636019,Us Hwy 89 @ 361 N,361 N Us Hwy 89 & 100 N,41.415371,-112.036278,,,,,,0
14033,633115,13Th St @ 1500 S,1500 S 13Th St & A St,41.092143,-112.020389,,,,,,0
14035,116016,2200 W @ 238 N,238 N 2200 W,40.774856,-111.953433,,,,,,0
14036,116017,2200 W @ 322 N,322 N 2200 W,40.776512,-111.953432,,,,,,0
14037,116018,2200 W @ 420 N,420 N 2200 W,40.778769,-111.953442,,,,,,0
14038,116019,2200 W @ 480 N,480 N 2200 W,40.779663,-111.953431,,,,,,0
14039,116020,2200 W @ 640 N,640 N 2200 W,40.783435,-111.953433,,,,,,1
14040,116021,2200 W @ 780 N,780 N 2200 W,40.785726,-111.953455,,,,,,0
14043,633154,Antelope Dr @ 915 W,915 W Antelope Dr & 1000 W,41.089282,-112.042431,,,,,,0
14047,116014,North Temple St @ 2090 W,2090 W North Temple,40.771642,-111.950874,,,,,,0
14052,117070,Northstar Dr @ 1675 W,1675 W Northstar Dr & 1700 W,40.776083,-111.938179,,,,,,0
14053,633117,13Th St @ 1000 S,1000 S 13Th St & E St,41.099721,-112.026796,,,,,,0
14098,112115,Mueller Park Rd @ 814 E,814 E Mueller Park Rd & 800 E,40.871167,-111.864271,,,,,,1
14100,109248,400 N @ 680 E,680 E 400 N & 500 S,40.893973,-111.867017,,,,,,0
14102,137021,900 E @ 2609 S,2609 S 900 E & 2700 S,40.713838,-111.865367,,,,,,0
14103,137041,900 E @ 2515 S,S 900 E,40.715879,-111.865354,,,,,,0
14105,126706,900 E @ 2395 S,2395 S 900 E & Redondo Ave,40.718644,-111.865342,,,,,,0
14106,126213,900 E @ 2325 S,2325 S 900 E & Harrison Ave,40.720335,-111.865319,,,,,,0
14108,126216,900 E @ 1975 S,1975 S 900 E & Sugarmont Dr,40.727062,-111.865317,,,,,,0
14109,126217,900 E @ 1865 S,1865 S 900 E & Garfield Ave,40.72975,-111.865294,,,,,,0
14110,126218,900 E @ 1785 S,1785 S 900 E & Wilson Ave,40.731478,-111.865304,,,,,,0
14111,126219,900 E @ 1701 S,1701 S 900 E & 1700 S,40.733365,-111.865271,,,,,,0
14112,126220,900 E @ 1547 S,1547 S 900 E & Kensington Ave,40.735877,-111.865278,,,,,,0
14113,126222,900 E @ 1411 S,1411 S 900 E & Browning Ave,40.738914,-111.865274,,,,,,1
14114,126504,900 E @ 1231 S,1231 S 900 E & 900 S,40.742128,-111.865275,,,,,,1
14115,126223,900 E @ 1155 S,1155 S 900 E & Princeton Ave,40.743764,-111.865263,,,,,,0
14116,126244,900 E @ 1093 S,1093 S 900 E & Yale Ave,40.74522,-111.865281,,,,,,0
14117,126245,900 E @ 1033 S,1033 S 900 E & Yale Ave,40.746647,-111.865282,,,,,,0
14118,126246,900 E @ 977 S,977 S 900 E & Belmont Ave,40.747904,-111.865279,,,,,,0
14119,126247,900 E @ 905 S,905 S 900 E & 900 S,40.749576,-111.865254,,,,,,1
14120,126248,900 E @ 801 S,801 S 900 E & 800 S,40.751739,-111.865235,,,,,,0
14121,126249,900 E @ 705 S,705 S 900 E & 900 S,40.75391,-111.865257,,,,,,0
14122,126250,900 E @ 601 S,601 S 900 E & 600 S,40.756089,-111.86526,,,,,,0
14123,126251,900 E @ 505 S,505 S 900 E & 500 S,40.758294,-111.865256,,,,,,0
14124,125452,900 East Station,390 S 900 E & 300 W,40.761078,-111.865186,,,,,,1
14131,126137,500 E @ 1426 S,1426 S 500 E & Cleveland Ave,40.738604,-111.876847,,,,,,0
14132,126138,500 E @ 1520 S,1520 S 500 E & Kensington Ave,40.736554,-111.876955,,,,,,0
14134,126140,500 E @ 1710 S,1710 S 500 E & 1700 S,40.733241,-111.876867,,,,,,0
14135,126142,500 E @ 1820 S,1820 S 500 E & Downington Ave,40.730828,-111.876823,,,,,,0
14136,126143,500 E @ 1896 S,1896 S 500 E & Westminster Ave,40.729058,-111.876823,,,,,,0
14137,126144,500 E @ 1964 S,1964 S 500 E & Hollywood Ave,40.727352,-111.876843,,,,,,0
14138,126096,500 East Station,2216 S 500 E,40.722514,-111.876947,,,,,,0
14139,126097,500 E @ 2320 S,2320 S 500 E & Truman Ave,40.720365,-111.876928,,,,,,0
14141,126099,500 E @ 2460 S,2460 S 500 E & Warnock Ave,40.717189,-111.876936,,,,,,0
14142,137045,500 E @ 2546 S,2546 S 500 E & College St,40.715309,-111.876946,,,,,,0
14143,137046,500 E @ 2722 S,2722 S 500 E & College St,40.712128,-111.876979,,,,,,0
14148,137084,500 E @ 3399 S,3390 S 500 E & 3400 S,40.697898,-111.876899,,,,,,0
14149,137086,500 E @ 3155 S,3155 S 500 E & 3300 S,40.702226,-111.876887,,,,,,0
14150,137087,500 E @ 3051 S,3051 S 500 E & 3300 S,40.704602,-111.876864,,,,,,0
14152,126108,500 E @ 1897 S,1897 S 500 E & Commonwealth Ave,40.728855,-111.876748,,,,,,0
14153,126110,500 E @ 1777 S,1777 S 500 E & Wilson Ave,40.731693,-111.876751,,,,,,0
14154,126111,500 E @ 1697 S,1697 S 500 E & 1700 S,40.733833,-111.876753,,,,,,0
14156,126113,500 E @ 1521 S,1521 S 500 E & Kensington Ave,40.736653,-111.876747,,,,,,0
14157,137050,500 E @ 2937 S,2937 S 500 E & Garden Ave,40.707216,-111.876853,,,,,,0
14158,137049,500 E @ 2889 S,2889 S 500 E & College St,40.708356,-111.876838,,,,,,1
14161,137093,500 E @ 2695 S,2695 S 500 E & 2700 S,40.712976,-111.87681,,,,,,0
14162,137094,500 E @ 2525 S,2525 S 500 E & 2700 S,40.715782,-111.876809,,,,,,0
14163,126100,500 E @ 2455 S,2455 S 500 E & Warnock Ave,40.717335,-111.876795,,,,,,0
14164,126102,500 E @ 2315 S,2315 S 500 E & Warnock Ave,40.720342,-111.876777,,,,,,0
14165,126103,500 East Station,2233 S 500 E & Warnock Ave,40.722189,-111.876771,,,,,,0
14167,126107,500 E @ 1979 S,1979 S 500 E & Commonwealth Ave,40.727021,-111.876752,,,,,,1
14168,126114,500 E @ 1445 S,1445 S 500 E & Cleveland Ave,40.738195,-111.876745,,,,,,0
14169,126116,500 E @ 1301 S,1301 S 500 E & 1300 S,40.741483,-111.87676,,,,,,1
14171,126118,500 E @ 1111 S,1111 S 500 E & 1300 S,40.744854,-111.876735,,,,,,1
14172,126119,500 E @ 1043 S,1043 S 500 E & 1300 S,40.746383,-111.876718,,,,,,0
14174,126712,500 E @ 865 S,865 S 500 E & 900 S,40.750221,-111.876695,,,,,,0
14175,126122,500 E @ 803 S,803 S 500 E & 1300 S,40.751742,-111.876711,,,,,,0
14176,126123,500 E @ 701 S,701 S 500 E & 700 S,40.75392,-111.87671,,,,,,0
14177,126124,500 E @ 603 S,603 S 500 E & 600 S,40.756164,-111.876704,,,,,,0
14178,126125,500 E @ 511 S,511 S 500 E & 500 S,40.758274,-111.876712,,,,,,0
14179,126713,500 E @ 421 S,421 S 500 E & 900 S,40.7601,-111.87671,,,,,,0
14180,126714,500 E @ 301 S,301 S 500 E & 300 S,40.762632,-111.876706,,,,,,0
14181,126126,500 E @ 420 S,420 S 500 E & 400 S,40.759962,-111.876884,,,,,,1
14182,126127,500 E @ 520 S,520 S 500 E & 500 S,40.758105,-111.876889,,,,,,1
14183,126128,500 E @ 608 S,608 S 500 E & 500 S,40.755959,-111.876876,,,,,,0
14184,126129,500 E @ 704 S,704 S 500 E & 700 S,40.753762,-111.876891,,,,,,0
14185,126130,500 E @ 790 S,790 S 500 E & 800 S,40.752236,-111.876883,,,,,,0
14189,126135,500 E @ 1320 S,1320 S 500 E & Sherman Ave,40.741046,-111.876882,,,,,,0
14190,137012,900 E @ 3385 S,3385 S 900 E & College St,40.697683,-111.865404,,,,,,0
14191,137015,900 E @ 3059 S,3059 S 900 E & College St,40.704386,-111.86541,,,,,,0
14192,137016,900 E @ 3005 S,3005 S 900 E & College St,40.705722,-111.865403,,,,,,0
14193,137017,900 E @ 2930 S,2930 S 900 E & College St,40.707304,-111.865398,,,,,,0
14194,137018,900 E @ 2825 S,2825 S 900 E & College St,40.709753,-111.865394,,,,,,0
14195,137019,900 E @ 2773 S,2773 S 900 E & College St,40.710964,-111.865395,,,,,,0
14196,137020,900 E @ 2709 S,2709 S 900 E & 2700 S,40.712342,-111.865393,,,,,,0
14197,137501,500 E @ 2854 S,2854 S 500 E & Elgin Ave,40.708857,-111.876975,,,,,,0
14198,137502,500 E @ 2950 S,2950 S 500 E & Elgin Ave,40.707018,-111.876973,,,,,,0
14200,137052,500 E @ 3066 S,3066 S 500 E & Garden Ave,40.70417,-111.876991,,,,,,0
14201,137053,500 E @ 3172 S,3172 S 500 E & Garden Ave,40.701972,-111.876995,,,,,,0
14202,137055,500 E @ 3378 S,3378 S 500 E & 3400 S,40.697975,-111.877001,,,,,,0
14203,137056,500 E @ 3486 S,3486 S 500 E & Scott Ave,40.695603,-111.877029,,,,,,0
14204,137057,500 E @ 3576 S,3576 S 500 E & Scott Ave,40.69407,-111.877029,,,,,,0
14205,137058,500 E @ 3616 S,3616 S 500 E & Wendall Way,40.69271,-111.877038,,,,,,0
14206,137060,500 E @ 3720 S,3720 S 500 E & Beryl Ave,40.69017,-111.877059,,,,,,1
14207,137062,500 E @ 3962 S,3962 S 500 E & 3900 S,40.685527,-111.877069,,,,,,0
14208,137063,500 E @ 4060 S,4060 S 500 E & 4055 S,40.683297,-111.87709,,,,,,0
14209,137064,500 E @ 4150 S,4150 S 500 E & 4055 S,40.681999,-111.87709,,,,,,1
14210,137503,500 E @ 4264 S,4264 S 500 E & Elgin Ave,40.678916,-111.877057,,,,,,1
14211,137381,4500 S @ 381 E,381 E 4500 S & Gordon Ln,40.674429,-111.879628,,,,,,0
14212,137382,4500 S @ 309 E,309 E 4500 S & Gordon Ln,40.67442,-111.88288,,,,,,0
14213,137452,State St @ 4540 S,4540 S State St & Gordon Ave,40.673337,-111.888497,,,,,,0
14214,137455,State St @ 4790 S,4790 S State St & 4800 S,40.667147,-111.888501,,,,,,1
14215,137456,State St @ 4930 S,4930 S State St & Vine St,40.664575,-111.88851,,,,,,1
14216,BB153172,Murray Central Station,Cottonwood St & 5144 S,40.659674,-111.895514,,,,,,1
14233,126709,900 E @ 212 S,212 S 900 E & 2100 S,40.764187,-111.865458,,,,,,0
14234,126710,900 E @ 312 S,312 S 900 E & 2100 S,40.762377,-111.865452,,,,,,0
14235,126190,900 East Station,420 S 900 E & Hollywood Ave,40.760119,-111.865442,,,,,,1
14236,126191,900 E @ 470 S,470 S 900 E & 500 S,40.758814,-111.865427,,,,,,0
14237,126192,900 E @ 578 S,578 S 900 E & 600 S,40.75653,-111.865436,,,,,,0
14238,126194,900 E @ 806 S,806 S 900 E & 800 S,40.751539,-111.865459,,,,,,0
14239,126195,900 E @ 910 S,910 S 900 E & 900 S,40.749496,-111.865451,,,,,,0
14240,126196,900 E @ 958 S,958 S 900 E & Belmont Ave,40.748174,-111.865398,,,,,,0
14241,126197,900 E @ 1040 S,1040 S 900 E & Belmont Ave,40.746482,-111.865411,,,,,,0
14242,126198,900 E @ 1086 S,1086 S 900 E & Belmont Ave,40.745499,-111.865415,,,,,,0
14243,126199,900 E @ 1140 S,1140 S 900 E & Belmont Ave,40.744165,-111.865389,,,,,,0
14244,126200,900 E @ 1298 S,1298 S 900 E & 1300 S,40.741798,-111.865425,,,,,,0
14245,126201,900 E @ 1426 S,1426 S 900 E & Browning Ave,40.73874,-111.865395,,,,,,0
14247,126202,900 E @ 1554 S,1554 S 900 E & Bryan Ave,40.735709,-111.865417,,,,,,0
14248,126203,900 E @ 1660 S,1660 S 900 E & Bryan Ave,40.733935,-111.865439,,,,,,0
14249,126204,900 E @ 1776 S,1776 S 900 E & Bryan Ave,40.731687,-111.865402,,,,,,0
14250,126205,900 E @ 1864 S,1864 S 900 E & Bryan Ave,40.729515,-111.865405,,,,,,0
14251,126206,900 E @ 1964 S,1964 S 900 E & Bryan Ave,40.727474,-111.865415,,,,,,0
14253,126208,Sugarmont Station (SB),2204 S 900 E & 2100 S,40.723064,-111.865451,,,,,,0
14255,126210,900 E @ 2398 S,2398 S 900 E & Parkway Ave,40.718645,-111.865502,,,,,,0
14257,137494,900 E @ 2512 S,2512 S 900 E & Stratford Ave,40.715963,-111.865521,,,,,,0
14258,137044,900 E @ 2580 S,2580 S 900 E & College St,40.714384,-111.865532,,,,,,0
14259,137023,900 E @ 2774 S,2774 S 900 E & 2700 S,40.710902,-111.865548,,,,,,0
14260,137024,900 E @ 2846 S,2846 S 900 E & 2700 S,40.709762,-111.865552,,,,,,0
14261,137025,900 E @ 2904 S,2904 S 900 E & 2700 S,40.70801,-111.865554,,,,,,0
14262,137026,900 E @ 2994 S,2994 S 900 E & Elgin Ave,40.705995,-111.865559,,,,,,0
